dataset,method,seed,edge_removal_rate,test_macro_f1,giant_component_ratio,bridge_preservation,minority_degree_retention,train_seconds
github,cailp_a31,1,0.6,0.8043407772586243,0.8289655172413793,0.48292310627742796,0.4790040962390015,652.8607751669997
github,cailp_a31,1,0.7,0.7997323733743522,0.7713262599469496,0.4695668765502767,0.3522316363870634,652.8607751669997
github,cailp_a31,1,0.8,0.7991086012311416,0.6608488063660477,0.45029574508681547,0.22064141095068235,652.8607751669997
github,cailp_a31,1,0.9,0.7896288709374354,0.46583554376657826,0.41576035107803855,0.1089764933031891,652.8607751669997
github,cailp_a31,2,0.1,0.81277408537666,0.9920689655172413,0.9952299179545888,0.9210244625822129,681.4282615420007
github,cailp_a31,2,0.2,0.8115801343538389,0.9888594164456234,0.994466704827323,0.8379448956039578,681.4282615420007
github,cailp_a31,2,0.3,0.810174640079995,0.98684350132626,0.9942759015455066,0.764679293510952,681.4282615420007
github,cailp_a31,2,0.4,0.808526782269148,0.9859151193633953,0.9940850982636902,0.6987890253511405,681.4282615420007
github,cailp_a31,2,0.5,0.8088572014939603,0.9849867374005306,0.9940850982636902,0.6318280996505131,681.4282615420007
github,cailp_a31,2,0.6,0.8093822450138483,0.9842705570291778,0.9940850982636902,0.5713979584540523,681.4282615420007
github,cailp_a31,2,0.7,0.8080466860539122,0.9754907161803713,0.9935126884182408,0.4922083017351515,681.4282615420007
github,cailp_a31,2,0.8,0.8017517138197026,0.8773474801061008,0.8610952108376264,0.3642105878237467,681.4282615420007
github,cailp_a31,2,0.9,0.7995390036182397,0.5306631299734748,0.7960312917382178,0.18366958584308932,681.4282615420007
github,cailp_a31,3,0.1,0.8191913588204518,0.9007427055702918,0.7893531768746422,0.8810191814324906,511.06782204199953
github,cailp_a31,3,0.2,0.8145496079424631,0.8707161803713528,0.7710360618202633,0.7732084803957495,511.06782204199953
github,cailp_a31,3,0.3,0.8195788865353065,0.8502917771883289,0.7635947338294219,0.6707627232594197,511.06782204199953
github,cailp_a31,3,0.4,0.8194513508984574,0.8348541114058355,0.7611142911658081,0.5834245014222051,511.06782204199953
github,cailp_a31,3,0.5,0.8163508067673295,0.8202917771883289,0.7599694714749093,0.49191093062209174,511.06782204199953
github,cailp_a31,3,0.6,0.8153715868135909,0.8041114058355437,0.7597786681930929,0.4053815990919509,511.06782204199953
github,cailp_a31,3,0.7,0.8120694873466257,0.7788594164456233,0.7584430452203778,0.3280714625996214,511.06782204199953
github,cailp_a31,3,0.8,0.8070674547165373,0.7163129973474801,0.7571074222476627,0.2618124222188865,511.06782204199953
github,cailp_a31,3,0.9,0.8080252704728563,0.5392838196286472,0.6557908796031292,0.19567234685616658,511.06782204199953
github,cailp_a31,4,0.1,0.8145620511197526,0.9468965517241379,0.7908796031291738,0.8077535793394847,430.31303545800074
github,cailp_a31,4,0.2,0.8095163740482614,0.8989655172413793,0.7101698149208167,0.6609725679505645,430.31303545800074
github,cailp_a31,4,0.3,0.8103298710432862,0.7875331564986737,0.6697195191757298,0.54258660325297,430.31303545800074
github,cailp_a31,4,0.4,0.8108292061745628,0.5864721485411141,0.6210646823125358,0.4255567071784176,430.31303545800074
github,cailp_a31,4,0.5,0.8074097841431779,0.42572944297082227,0.5754626979584049,0.3216834803111822,430.31303545800074
github,cailp_a31,4,0.6,0.809602049766085,0.33511936339522547,0.5390192711314634,0.23266795391883524,430.31303545800074
github,cailp_a31,4,0.7,0.8095471886375301,0.2627055702917772,0.5102079755771799,0.15817709776636263,430.31303545800074
github,cailp_a31,4,0.8,0.8111306314090642,0.16803713527851458,0.48635756535012403,0.0943447835494856,430.31303545800074
github,cailp_a31,4,0.9,0.8082323489599692,0.12172413793103448,0.47071169624117537,0.044775406865388695,430.31303545800074
github,cailp_a31,5,0.1,0.8021743407636818,0.8769230769230769,0.4581186796412898,0.7545798346795216,458.47637704200133
github,cailp_a31,5,0.2,0.8006925437666814,0.7555702917771884,0.14310246136233543,0.6117243650505917,458.47637704200133
github,cailp_a31,5,0.3,0.7962440236274226,0.656472148541114,0.10112573936271704,0.5007494210294644,458.47637704200133
github,cailp_a31,5,0.4,0.7977550782125197,0.563315649867374,0.0045792787635947334,0.3911781371628486,458.47637704200133
github,cailp_a31,5,0.5,0.7950739925962025,0.5022811671087534,0.003816065636328945,0.29836791119540484,458.47637704200133
github,cailp_a31,5,0.6,0.7968416135816574,0.4512466843501326,0.003243655790879603,0.2149076810186885,458.47637704200133
github,cailp_a31,5,0.7,0.7980666024283551,0.4210079575596817,0.0030528525090631558,0.1597116415377453,458.47637704200133
github,cailp_a31,5,0.8,0.7993323501329812,0.39286472148541113,0.0028620492272467086,0.10758469650489699,458.47637704200133
github,cailp_a31,5,0.9,0.8027751762216995,0.28445623342175064,0.0022896393817973667,0.049105442116223,458.47637704200133
github,cailp_a31,6,0.1,0.8220198180432986,0.913474801061008,0.9173821789734783,0.7769318341056194,418.7299587920006
github,cailp_a31,6,0.2,0.8141011030883933,0.8148541114058355,0.714176683838962,0.6432004040728799,418.7299587920006
github,cailp_a31,6,0.3,0.8117318265826308,0.7290716180371353,0.6542644533485976,0.5309406820513008,418.7299587920006
github,cailp_a31,6,0.4,0.8162919782744289,0.6159946949602122,0.6161037969853081,0.43106442567323777,418.7299587920006
github,cailp_a31,6,0.5,0.8105571646275531,0.47148541114058357,0.5867200915855753,0.32961789734854186,418.7299587920006
github,cailp_a31,6,0.6,0.8084541872295801,0.31716180371352787,0.5737454684220569,0.2534259546858612,418.7299587920006
github,cailp_a31,6,0.7,0.8081963850948712,0.20477453580901855,0.560580041976722,0.19513703189641782,418.7299587920006
github,cailp_a31,6,0.8,0.8097259062776305,0.07612732095490717,0.5468422056859378,0.1423558276017946,418.7299587920006
github,cailp_a31,6,0.9,0.8077928891086629,0.027824933687002652,0.531577943140622,0.09872240342645995,418.7299587920006
github,cailp_a31,7,0.1,0.8129603644171499,0.9510875331564986,0.7546269795840489,0.9061072381663395,445.2769985420018
github,cailp_a31,7,0.2,0.8170420821643763,0.9488594164456233,0.7471856515932074,0.83600587905772,445.2769985420018
github,cailp_a31,7,0.3,0.8126182177949406,0.946923076923077,0.7410799465750811,0.7714122660652388,445.2769985420018
github,cailp_a31,7,0.4,0.810926281163739,0.9449867374005305,0.735928257966037,0.696290898079419,445.2769985420018
github,cailp_a31,7,0.5,0.8122519310162798,0.9409549071618037,0.7267697004388476,0.6100470881167777,445.2769985420018
github,cailp_a31,7,0.6,0.8082892272490285,0.9288594164456233,0.7113146346117153,0.49059052112100404,445.2769985420018
github,cailp_a31,7,0.7,0.8026375521088374,0.9012732095490716,0.6891814539210075,0.36192660863297943,445.2769985420018
github,cailp_a31,7,0.8,0.8031444215486059,0.8291777188328913,0.6649494371303186,0.2471688145823156,445.2769985420018
github,cailp_a31,7,0.9,0.7988840825206935,0.5752785145888594,0.6244991413852318,0.1333507806449374,445.2769985420018
github,cailp_a31,8,0.1,0.802059268132683,0.8257294429708223,0.19805380652547225,0.7633945707531369,462.8347807909995
github,cailp_a31,8,0.2,0.7982071466318423,0.6549336870026525,0.00019080328181644724,0.6121288516361061,462.8347807909995
github,cailp_a31,8,0.3,0.8012171672584207,0.5462334217506631,0.00019080328181644724,0.48426197990959485,462.8347807909995
github,cailp_a31,8,0.4,0.801101041992092,0.5321750663129974,0.00019080328181644724,0.4118647644433293,462.8347807909995
github,cailp_a31,8,0.5,0.8002113611224939,0.5269761273209549,0.00019080328181644724,0.34129947767216534,462.8347807909995
github,cailp_a31,8,0.6,0.7984361054431248,0.5185145888594165,0.00019080328181644724,0.266487440830239,462.8347807909995
github,cailp_a31,8,0.7,0.8038102988236788,0.48342175066313,0.00019080328181644724,0.19957413428239962,462.8347807909995
github,cailp_a31,8,0.8,0.7991265548030674,0.4587267904509284,0.00019080328181644724,0.13235153802264432,462.8347807909995
github,cailp_a31,8,0.9,0.7993254358315757,0.3130503978779841,0.00019080328181644724,0.0714574622583095,462.8347807909995
github,cailp_a31,9,0.1,0.8083536884827127,0.9462599469496021,0.7735165044838771,0.8976731791018446,438.12262429100156
github,cailp_a31,9,0.2,0.8073258917723635,0.9316180371352785,0.721427208547987,0.8232061049044477,438.12262429100156
github,cailp_a31,9,0.3,0.8048349080395889,0.9290450928381963,0.7143674871207785,0.767665102778975,438.12262429100156
github,cailp_a31,9,0.4,0.8058750372735406,0.9261803713527852,0.7053997328754055,0.7045346462606721,438.12262429100156
github,cailp_a31,9,0.5,0.8012591632931454,0.916657824933687,0.6916618965846213,0.6240007704642897,438.12262429100156
github,cailp_a31,9,0.6,0.8026603532455285,0.8785145888594165,0.667239076512116,0.5096592849233823,438.12262429100156
github,cailp_a31,9,0.7,0.7958758538059139,0.806604774535809,0.6233543216943331,0.38848972662920367,438.12262429100156
github,cailp_a31,9,0.8,0.7913239180179806,0.6790185676392573,0.5592444190040069,0.26257374861580896,438.12262429100156
github,cailp_a31,9,0.9,0.7884518737278166,0.4226259946949602,0.32608280862430833,0.13333887585674042,438.12262429100156
github,cailp_social_multi,0,0.1,0.8137036407073268,0.940053050397878,0.6952871589391337,0.9324562633242462,625.2312147079999
github,cailp_social_multi,0,0.2,0.8118083659597228,0.9387002652519894,0.6924251097118871,0.88705035153084,625.2312147079999
github,cailp_social_multi,0,0.3,0.8144730869702154,0.9370026525198939,0.6887998473573745,0.8310453665001863,625.2312147079999
github,cailp_social_multi,0,0.4,0.811588043528635,0.9341644562334217,0.6828849456210647,0.7597187809534184,625.2312147079999
github,cailp_social_multi,0,0.5,0.8143595533150916,0.929973474801061,0.676206830757489,0.6752117442442577,625.2312147079999
github,cailp_social_multi,0,0.6,0.8148011691597279,0.923289124668435,0.6628506010303378,0.5766558973672823,625.2312147079999
github,cailp_social_multi,0,0.7,0.8135385675305721,0.9129708222811671,0.6540736500667812,0.45835315570179347,625.2312147079999
github,cailp_social_multi,0,0.8,0.812085774001045,0.856419098143236,0.6376645678305667,0.3174605121954954,625.2312147079999
github,cailp_social_multi,0,0.9,0.8025717755647316,0.5545092838196286,0.6134325510398779,0.19940759154357426,625.2312147079999
github,cailp_social_multi,1,0.1,0.8083300898769998,0.999708222811671,1.0,0.9313141770542486,645.64877875
github,cailp_social_multi,1,0.2,0.8126085905427662,0.9995225464190981,1.0,0.8627355259821105,645.64877875
github,cailp_social_multi,1,0.3,0.8086928835088464,0.9993633952254642,1.0,0.8000808742932305,645.64877875
github,cailp_social_multi,1,0.4,0.8117382139748344,0.9992572944297082,1.0,0.7481085464950218,645.64877875
github,cailp_social_multi,1,0.5,0.8086285209277976,0.9989389920424403,1.0,0.6858465042247776,645.64877875
github,cailp_social_multi,1,0.6,0.8034376023591007,0.9973209549071618,1.0,0.5964622056115072,645.64877875
github,cailp_social_multi,1,0.7,0.8063025244428045,0.9890716180371353,1.0,0.490673771774428,645.64877875
github,cailp_social_multi,1,0.8,0.8054446752051933,0.9431564986737401,0.9998091967181836,0.3538256626674535,645.64877875
github,cailp_social_multi,1,0.9,0.8029211294670174,0.5384615384615384,0.9923678687273421,0.192924440002855,645.64877875
github,cailp_social_multi,2,0.1,0.8123992899247188,0.9930238726790451,0.9956115245182218,0.920501038600002,604.2419493749994
github,cailp_social_multi,2,0.2,0.8111343941837705,0.9903448275862069,0.9946575081091394,0.8384920739199261,604.2419493749994
github,cailp_social_multi,2,0.3,0.8109906551270477,0.9884615384615385,0.994466704827323,0.7658688332058278,604.2419493749994
github,cailp_social_multi,2,0.4,0.8085982175879254,0.9875331564986738,0.9942759015455066,0.7000023746224102,604.2419493749994
github,cailp_social_multi,2,0.5,0.8091490379309076,0.9867639257294429,0.9942759015455066,0.6285806060127029,604.2419493749994
github,cailp_social_multi,2,0.6,0.8098968086766541,0.9859151193633953,0.9942759015455066,0.5709816499442959,604.2419493749994
github,cailp_social_multi,2,0.7,0.8063260158653036,0.9780901856763926,0.9938942949818736,0.4916491910096679,604.2419493749994
github,cailp_social_multi,2,0.8,0.8026666572035143,0.8812466843501326,0.8639572600648732,0.36171248817334356,604.2419493749994
github,cailp_social_multi,2,0.9,0.799117064859976,0.5383819628647215,0.7435603892386949,0.1895936404689842,604.2419493749994
github,cailp_social_multi,3,0.1,0.82161349545618,0.9192838196286472,0.8042358328563252,0.897054627299331,436.6106423330002
github,cailp_social_multi,3,0.2,0.8192920118626823,0.9087002652519894,0.797366914710933,0.8166872528097966,436.6106423330002
github,cailp_social_multi,3,0.3,0.8188279243658195,0.9011671087533156,0.793932455638237,0.7329772568621493,436.6106423330002
github,cailp_social_multi,3,0.4,0.8165750745305994,0.8954376657824934,0.7904979965655409,0.6467810108096592,436.6106423330002
github,cailp_social_multi,3,0.5,0.8121440884521995,0.8907957559681697,0.7885899637473764,0.5556123750327568,436.6106423330002
github,cailp_social_multi,3,0.6,0.8162949004380298,0.8843766578249337,0.7855371112383133,0.4749952485829505,436.6106423330002
github,cailp_social_multi,3,0.7,0.8108143557756309,0.8702387267904509,0.7817210456019843,0.40068279852552274,436.6106423330002
github,cailp_social_multi,3,0.8,0.809958207744633,0.8256763925729443,0.7775233734020225,0.33599400247010236,436.6106423330002
github,cailp_social_multi,3,0.9,0.8100346890046869,0.5435809018567639,0.6109521083762641,0.1989079771377573,436.6106423330002
github,cailp_social_multi,4,0.1,0.8146214522264941,0.99342175066313,0.9988551803091014,0.8447016224920021,448.8342567079999
github,cailp_social_multi,4,0.2,0.8200327383660033,0.9731564986737401,0.9969471474909368,0.7313118570952138,448.8342567079999
github,cailp_social_multi,4,0.3,0.8159193376851256,0.9521220159151194,0.9956115245182218,0.626724840119889,448.8342567079999
github,cailp_social_multi,4,0.4,0.8136466718497355,0.9187267904509284,0.9933218851364244,0.5273600753145216,448.8342567079999
github,cailp_social_multi,4,0.5,0.8132827929963373,0.8774270557029178,0.9896966227819118,0.4365007430601943,448.8342567079999
github,cailp_social_multi,4,0.6,0.8113035031620603,0.8316710875331566,0.9835909177637855,0.3547892047358148,448.8342567079999
github,cailp_social_multi,4,0.7,0.8113537362635164,0.7709814323607427,0.9784392291547415,0.28610343819122214,448.8342567079999
github,cailp_social_multi,4,0.8,0.808868221595694,0.6854111405835543,0.9727151307002481,0.22773125093769564,448.8342567079999
github,cailp_social_multi,4,0.9,0.8077917461138222,0.5395490716180371,0.9614577370730777,0.17393889923258235,448.8342567079999
github,cailp_social_multi,5,0.1,0.8016515934723006,0.8715119363395225,0.3302804808242702,0.7365578635989286,475.6052425830003
github,cailp_social_multi,5,0.2,0.8017041818862265,0.7835809018567639,0.267506201106659,0.6053245055952738,475.6052425830003
github,cailp_social_multi,5,0.3,0.804576295571577,0.7262068965517241,0.2365960694523946,0.5002141198803748,475.6052425830003
github,cailp_social_multi,5,0.4,0.8012353113143865,0.6556498673740053,0.2140812821980538,0.3995527275289953,475.6052425830003
github,cailp_social_multi,5,0.5,0.7951674205889316,0.586684350132626,0.2011066590345354,0.3108345998710264,475.6052425830003
github,cailp_social_multi,5,0.6,0.7974322667104947,0.5189389920424403,0.19404693760732686,0.2295988663760699,475.6052425830003
github,cailp_social_multi,5,0.7,0.7988845010788584,0.440053050397878,0.18526998664377028,0.16725351820976508,475.6052425830003
github,cailp_social_multi,5,0.8,0.799053395723768,0.39671087533156496,0.18240793741652356,0.11054672381784442,475.6052425830003
github,cailp_social_multi,5,0.9,0.8007746015103465,0.3247480106100796,0.1801182980347262,0.06072753993083904,475.6052425830003
github,cailp_social_multi,6,0.1,0.823271306714632,0.9450663129973474,0.8547987025376836,0.8644009257490458,448.9992049169996
github,cailp_social_multi,6,0.2,0.8176494721696161,0.903315649867374,0.8229345544743369,0.7101612745308705,448.9992049169996
github,cailp_social_multi,6,0.3,0.8208479911822887,0.8804509283819628,0.8109139477199008,0.5942615046954822,448.9992049169996
github,cailp_social_multi,6,0.4,0.8166762013729978,0.8638992042440319,0.8040450295745086,0.4908878922340638,448.9992049169996
github,cailp_social_multi,6,0.5,0.8171464286492088,0.8482228116710875,0.8004197672199962,0.4003497406691903,448.9992049169996
github,cailp_social_multi,6,0.6,0.8183646383953518,0.833315649867374,0.799084144247281,0.3280000891130761,448.9992049169996
